Notes,State,State Code,Mother's Education,Mother's Education Code,Year,Year Code,Births
NA,Florida,12,Not stated/Not on certificate,NR,1997,1997,713
NA,Florida,12,Not stated/Not on certificate,NR,1998,1998,841
NA,Florida,12,Not stated/Not on certificate,NR,1999,1999,1103
NA,Florida,12,Not stated/Not on certificate,NR,2000,2000,992
NA,Florida,12,Not stated/Not on certificate,NR,2001,2001,1372
NA,Florida,12,Not stated/Not on certificate,NR,2002,2002,1612
NA,Georgia,13,0 -  8 years,19176,1995,1995,5033
NA,Georgia,13,0 -  8 years,19176,1996,1996,5296
NA,Georgia,13,0 -  8 years,19176,1997,1997,5430
NA,Georgia,13,0 -  8 years,19176,1998,1998,5481
NA,Georgia,13,0 -  8 years,19176,1999,1999,5952
NA,Georgia,13,0 -  8 years,19176,2000,2000,7091
NA,Georgia,13,0 -  8 years,19176,2001,2001,8384
NA,Georgia,13,0 -  8 years,19176,2002,2002,8933
NA,Georgia,13,9 - 11 years,19177,1995,1995,20860
NA,Georgia,13,9 - 11 years,19177,1996,1996,20999
NA,Georgia,13,9 - 11 years,19177,1997,1997,21645
NA,Georgia,13,9 - 11 years,19177,1998,1998,22066
NA,Georgia,13,9 - 11 years,19177,1999,1999,22514
NA,Georgia,13,9 - 11 years,19177,2000,2000,23291
NA,Georgia,13,9 - 11 years,19177,2001,2001,23717
NA,Georgia,13,9 - 11 years,19177,2002,2002,23108
NA,Georgia,13,12 years,19178,1995,1995,39000
NA,Georgia,13,12 years,19178,1996,1996,38690
NA,Georgia,13,12 years,19178,1997,1997,39277
NA,Georgia,13,12 years,19178,1998,1998,39995
NA,Georgia,13,12 years,19178,1999,1999,40758
NA,Georgia,13,12 years,19178,2000,2000,42464
NA,Georgia,13,12 years,19178,2001,2001,40825
NA,Georgia,13,12 years,19178,2002,2002,39458
NA,Georgia,13,13 - 15 years,19179,1995,1995,23057
NA,Georgia,13,13 - 15 years,19179,1996,1996,23247
NA,Georgia,13,13 - 15 years,19179,1997,1997,24236
NA,Georgia,13,13 - 15 years,19179,1998,1998,24801
NA,Georgia,13,13 - 15 years,19179,1999,1999,25529
NA,Georgia,13,13 - 15 years,19179,2000,2000,25972
NA,Georgia,13,13 - 15 years,19179,2001,2001,27299
NA,Georgia,13,13 - 15 years,19179,2002,2002,27290
NA,Georgia,13,16 years and over,16+,1995,1995,23170
NA,Georgia,13,16 years and over,16+,1996,1996,24579
NA,Georgia,13,16 years and over,16+,1997,1997,26147
NA,Georgia,13,16 years and over,16+,1998,1998,27636
NA,Georgia,13,16 years and over,16+,1999,1999,29097
NA,Georgia,13,16 years and over,16+,2000,2000,31129
NA,Georgia,13,16 years and over,16+,2001,2001,31696
NA,Georgia,13,16 years and over,16+,2002,2002,32493
NA,Georgia,13,Not stated/Not on certificate,NR,1995,1995,1162
NA,Georgia,13,Not stated/Not on certificate,NR,1996,1996,1232
NA,Georgia,13,Not stated/Not on certificate,NR,1997,1997,1486
NA,Georgia,13,Not stated/Not on certificate,NR,1998,1998,2389
NA,Georgia,13,Not stated/Not on certificate,NR,1999,1999,2867
NA,Georgia,13,Not stated/Not on certificate,NR,2000,2000,2697
NA,Georgia,13,Not stated/Not on certificate,NR,2001,2001,1605
NA,Georgia,13,Not stated/Not on certificate,NR,2002,2002,2018
NA,Hawaii,15,0 -  8 years,19176,1995,1995,334
NA,Hawaii,15,0 -  8 years,19176,1996,1996,299
NA,Hawaii,15,0 -  8 years,19176,1997,1997,269
NA,Hawaii,15,0 -  8 years,19176,1998,1998,300
NA,Hawaii,15,0 -  8 years,19176,1999,1999,246
NA,Hawaii,15,0 -  8 years,19176,2000,2000,255
NA,Hawaii,15,0 -  8 years,19176,2001,2001,222
NA,Hawaii,15,0 -  8 years,19176,2002,2002,206
NA,Hawaii,15,9 - 11 years,19177,1995,1995,1663
NA,Hawaii,15,9 - 11 years,19177,1996,1996,1727
NA,Hawaii,15,9 - 11 years,19177,1997,1997,1540
NA,Hawaii,15,9 - 11 years,19177,1998,1998,1656
NA,Hawaii,15,9 - 11 years,19177,1999,1999,1544
NA,Hawaii,15,9 - 11 years,19177,2000,2000,1618
NA,Hawaii,15,9 - 11 years,19177,2001,2001,1442
NA,Hawaii,15,9 - 11 years,19177,2002,2002,1393
NA,Hawaii,15,12 years,19178,1995,1995,8412
NA,Hawaii,15,12 years,19178,1996,1996,8111
NA,Hawaii,15,12 years,19178,1997,1997,7751
NA,Hawaii,15,12 years,19178,1998,1998,7503
NA,Hawaii,15,12 years,19178,1999,1999,7042
NA,Hawaii,15,12 years,19178,2000,2000,7294
NA,Hawaii,15,12 years,19178,2001,2001,7108
NA,Hawaii,15,12 years,19178,2002,2002,7279
NA,Hawaii,15,13 - 15 years,19179,1995,1995,4532
NA,Hawaii,15,13 - 15 years,19179,1996,1996,4422
NA,Hawaii,15,13 - 15 years,19179,1997,1997,4163
NA,Hawaii,15,13 - 15 years,19179,1998,1998,4228
NA,Hawaii,15,13 - 15 years,19179,1999,1999,4261
NA,Hawaii,15,13 - 15 years,19179,2000,2000,4301
NA,Hawaii,15,13 - 15 years,19179,2001,2001,4283
NA,Hawaii,15,13 - 15 years,19179,2002,2002,4424
NA,Hawaii,15,16 years and over,16+,1995,1995,3606
NA,Hawaii,15,16 years and over,16+,1996,1996,3791
NA,Hawaii,15,16 years and over,16+,1997,1997,3609
NA,Hawaii,15,16 years and over,16+,1998,1998,3826
NA,Hawaii,15,16 years and over,16+,1999,1999,3823
NA,Hawaii,15,16 years and over,16+,2000,2000,3990
NA,Hawaii,15,16 years and over,16+,2001,2001,3880
NA,Hawaii,15,16 years and over,16+,2002,2002,3996
NA,Hawaii,15,Not stated/Not on certificate,NR,1995,1995,48
NA,Hawaii,15,Not stated/Not on certificate,NR,1996,1996,51
NA,Hawaii,15,Not stated/Not on certificate,NR,1997,1997,61
NA,Hawaii,15,Not stated/Not on certificate,NR,1998,1998,70
NA,Hawaii,15,Not stated/Not on certificate,NR,1999,1999,122
NA,Hawaii,15,Not stated/Not on certificate,NR,2000,2000,93
NA,Hawaii,15,Not stated/Not on certificate,NR,2001,2001,137
NA,Hawaii,15,Not stated/Not on certificate,NR,2002,2002,179
NA,Idaho,16,0 -  8 years,19176,1995,1995,804
NA,Idaho,16,0 -  8 years,19176,1996,1996,867
NA,Idaho,16,0 -  8 years,19176,1997,1997,840
NA,Idaho,16,0 -  8 years,19176,1998,1998,800
NA,Idaho,16,0 -  8 years,19176,1999,1999,848
NA,Idaho,16,0 -  8 years,19176,2000,2000,782
NA,Idaho,16,0 -  8 years,19176,2001,2001,877
NA,Idaho,16,0 -  8 years,19176,2002,2002,841
NA,Idaho,16,9 - 11 years,19177,1995,1995,2476
NA,Idaho,16,9 - 11 years,19177,1996,1996,2522
NA,Idaho,16,9 - 11 years,19177,1997,1997,2405
NA,Idaho,16,9 - 11 years,19177,1998,1998,2561
NA,Idaho,16,9 - 11 years,19177,1999,1999,2539
NA,Idaho,16,9 - 11 years,19177,2000,2000,2515
NA,Idaho,16,9 - 11 years,19177,2001,2001,2417
NA,Idaho,16,9 - 11 years,19177,2002,2002,2375
NA,Idaho,16,12 years,19178,1995,1995,5972
NA,Idaho,16,12 years,19178,1996,1996,5992
NA,Idaho,16,12 years,19178,1997,1997,5865
NA,Idaho,16,12 years,19178,1998,1998,6298
NA,Idaho,16,12 years,19178,1999,1999,6409
NA,Idaho,16,12 years,19178,2000,2000,6523
NA,Idaho,16,12 years,19178,2001,2001,6759
NA,Idaho,16,12 years,19178,2002,2002,6729
NA,Idaho,16,13 - 15 years,19179,1995,1995,5331
NA,Idaho,16,13 - 15 years,19179,1996,1996,5199
NA,Idaho,16,13 - 15 years,19179,1997,1997,5151
NA,Idaho,16,13 - 15 years,19179,1998,1998,5532
NA,Idaho,16,13 - 15 years,19179,1999,1999,5910
NA,Idaho,16,13 - 15 years,19179,2000,2000,6051
NA,Idaho,16,13 - 15 years,19179,2001,2001,6131
NA,Idaho,16,13 - 15 years,19179,2002,2002,6146
NA,Idaho,16,16 years and over,16+,1995,1995,2915
NA,Idaho,16,16 years and over,16+,1996,1996,2995
NA,Idaho,16,16 years and over,16+,1997,1997,2817
NA,Idaho,16,16 years and over,16+,1998,1998,3382
NA,Idaho,16,16 years and over,16+,1999,1999,3709
NA,Idaho,16,16 years and over,16+,2000,2000,3895
NA,Idaho,16,16 years and over,16+,2001,2001,3864
NA,Idaho,16,16 years and over,16+,2002,2002,4206
NA,Idaho,16,Not stated/Not on certificate,NR,1995,1995,537
NA,Idaho,16,Not stated/Not on certificate,NR,1996,1996,1050
NA,Idaho,16,Not stated/Not on certificate,NR,1997,1997,1504
NA,Idaho,16,Not stated/Not on certificate,NR,1998,1998,818
NA,Idaho,16,Not stated/Not on certificate,NR,1999,1999,457
NA,Idaho,16,Not stated/Not on certificate,NR,2000,2000,600
NA,Idaho,16,Not stated/Not on certificate,NR,2001,2001,640
NA,Idaho,16,Not stated/Not on certificate,NR,2002,2002,673
NA,Illinois,17,0 -  8 years,19176,1995,1995,12194
NA,Illinois,17,0 -  8 years,19176,1996,1996,11874
NA,Illinois,17,0 -  8 years,19176,1997,1997,11626
NA,Illinois,17,0 -  8 years,19176,1998,1998,11658
NA,Illinois,17,0 -  8 years,19176,1999,1999,11976
NA,Illinois,17,0 -  8 years,19176,2000,2000,12927
NA,Illinois,17,0 -  8 years,19176,2001,2001,13080
NA,Illinois,17,0 -  8 years,19176,2002,2002,12331
NA,Illinois,17,9 - 11 years,19177,1995,1995,30057
NA,Illinois,17,9 - 11 years,19177,1996,1996,28898
NA,Illinois,17,9 - 11 years,19177,1997,1997,27965
NA,Illinois,17,9 - 11 years,19177,1998,1998,28173
NA,Illinois,17,9 - 11 years,19177,1999,1999,27527
NA,Illinois,17,9 - 11 years,19177,2000,2000,27173
NA,Illinois,17,9 - 11 years,19177,2001,2001,26371
NA,Illinois,17,9 - 11 years,19177,2002,2002,25748
NA,Illinois,17,12 years,19178,1995,1995,56534
NA,Illinois,17,12 years,19178,1996,1996,54908
NA,Illinois,17,12 years,19178,1997,1997,53036
NA,Illinois,17,12 years,19178,1998,1998,53170
NA,Illinois,17,12 years,19178,1999,1999,51618
NA,Illinois,17,12 years,19178,2000,2000,52472
NA,Illinois,17,12 years,19178,2001,2001,51529
NA,Illinois,17,12 years,19178,2002,2002,49505
NA,Illinois,17,13 - 15 years,19179,1995,1995,41437
NA,Illinois,17,13 - 15 years,19179,1996,1996,40812
NA,Illinois,17,13 - 15 years,19179,1997,1997,40758
NA,Illinois,17,13 - 15 years,19179,1998,1998,40746
NA,Illinois,17,13 - 15 years,19179,1999,1999,40359
NA,Illinois,17,13 - 15 years,19179,2000,2000,40222
NA,Illinois,17,13 - 15 years,19179,2001,2001,39806
NA,Illinois,17,13 - 15 years,19179,2002,2002,38761
NA,Illinois,17,16 years and over,16+,1995,1995,44442
NA,Illinois,17,16 years and over,16+,1996,1996,45413
NA,Illinois,17,16 years and over,16+,1997,1997,46172
NA,Illinois,17,16 years and over,16+,1998,1998,47371
NA,Illinois,17,16 years and over,16+,1999,1999,48830
NA,Illinois,17,16 years and over,16+,2000,2000,50654
NA,Illinois,17,16 years and over,16+,2001,2001,51274
NA,Illinois,17,16 years and over,16+,2002,2002,52260
NA,Illinois,17,Not stated/Not on certificate,NR,1995,1995,1148
NA,Illinois,17,Not stated/Not on certificate,NR,1996,1996,1275
NA,Illinois,17,Not stated/Not on certificate,NR,1997,1997,1246
NA,Illinois,17,Not stated/Not on certificate,NR,1998,1998,1470
NA,Illinois,17,Not stated/Not on certificate,NR,1999,1999,1758
NA,Illinois,17,Not stated/Not on certificate,NR,2000,2000,1588
NA,Illinois,17,Not stated/Not on certificate,NR,2001,2001,2004
NA,Illinois,17,Not stated/Not on certificate,NR,2002,2002,2017
NA,Indiana,18,0 -  8 years,19176,1995,1995,3007
NA,Indiana,18,0 -  8 years,19176,1996,1996,3028
NA,Indiana,18,0 -  8 years,19176,1997,1997,3151
NA,Indiana,18,0 -  8 years,19176,1998,1998,3387
NA,Indiana,18,0 -  8 years,19176,1999,1999,3514
NA,Indiana,18,0 -  8 years,19176,2000,2000,3950
NA,Indiana,18,0 -  8 years,19176,2001,2001,4113
NA,Indiana,18,0 -  8 years,19176,2002,2002,4286
NA,Indiana,18,9 - 11 years,19177,1995,1995,13476
NA,Indiana,18,9 - 11 years,19177,1996,1996,13676
NA,Indiana,18,9 - 11 years,19177,1997,1997,13697
NA,Indiana,18,9 - 11 years,19177,1998,1998,13917
NA,Indiana,18,9 - 11 years,19177,1999,1999,13904
NA,Indiana,18,9 - 11 years,19177,2000,2000,14031
NA,Indiana,18,9 - 11 years,19177,2001,2001,13872
NA,Indiana,18,9 - 11 years,19177,2002,2002,13636
NA,Indiana,18,12 years,19178,1995,1995,31260
NA,Indiana,18,12 years,19178,1996,1996,30586
NA,Indiana,18,12 years,19178,1997,1997,30128
NA,Indiana,18,12 years,19178,1998,1998,30168
NA,Indiana,18,12 years,19178,1999,1999,30216
NA,Indiana,18,12 years,19178,2000,2000,30135
NA,Indiana,18,12 years,19178,2001,2001,28950
NA,Indiana,18,12 years,19178,2002,2002,27804
NA,Indiana,18,13 - 15 years,19179,1995,1995,18252
NA,Indiana,18,13 - 15 years,19179,1996,1996,18727
NA,Indiana,18,13 - 15 years,19179,1997,1997,18553
NA,Indiana,18,13 - 15 years,19179,1998,1998,19217
NA,Indiana,18,13 - 15 years,19179,1999,1999,19311
NA,Indiana,18,13 - 15 years,19179,2000,2000,19616
NA,Indiana,18,13 - 15 years,19179,2001,2001,19666
NA,Indiana,18,13 - 15 years,19179,2002,2002,19206
NA,Indiana,18,16 years and over,16+,1995,1995,15750
NA,Indiana,18,16 years and over,16+,1996,1996,16411
NA,Indiana,18,16 years and over,16+,1997,1997,17067
NA,Indiana,18,16 years and over,16+,1998,1998,17685
NA,Indiana,18,16 years and over,16+,1999,1999,18284
NA,Indiana,18,16 years and over,16+,2000,2000,19258
NA,Indiana,18,16 years and over,16+,2001,2001,19380
NA,Indiana,18,16 years and over,16+,2002,2002,19708
NA,Indiana,18,Not stated/Not on certificate,NR,1995,1995,1090
NA,Indiana,18,Not stated/Not on certificate,NR,1996,1996,1085
NA,Indiana,18,Not stated/Not on certificate,NR,1997,1997,840
NA,Indiana,18,Not stated/Not on certificate,NR,1998,1998,748
NA,Indiana,18,Not stated/Not on certificate,NR,1999,1999,802
NA,Indiana,18,Not stated/Not on certificate,NR,2000,2000,709
NA,Indiana,18,Not stated/Not on certificate,NR,2001,2001,478
NA,Indiana,18,Not stated/Not on certificate,NR,2002,2002,441
NA,Iowa,19,0 -  8 years,19176,1995,1995,919
NA,Iowa,19,0 -  8 years,19176,1996,1996,991
NA,Iowa,19,0 -  8 years,19176,1997,1997,1072
NA,Iowa,19,0 -  8 years,19176,1998,1998,1021
NA,Iowa,19,0 -  8 years,19176,1999,1999,1050
NA,Iowa,19,0 -  8 years,19176,2000,2000,1213
NA,Iowa,19,0 -  8 years,19176,2001,2001,1243
NA,Iowa,19,0 -  8 years,19176,2002,2002,1327
NA,Iowa,19,9 - 11 years,19177,1995,1995,3620
NA,Iowa,19,9 - 11 years,19177,1996,1996,3829
NA,Iowa,19,9 - 11 years,19177,1997,1997,3835
NA,Iowa,19,9 - 11 years,19177,1998,1998,3954
NA,Iowa,19,9 - 11 years,19177,1999,1999,4031
NA,Iowa,19,9 - 11 years,19177,2000,2000,4323
NA,Iowa,19,9 - 11 years,19177,2001,2001,4315
NA,Iowa,19,9 - 11 years,19177,2002,2002,4287
NA,Iowa,19,12 years,19178,1995,1995,11871
NA,Iowa,19,12 years,19178,1996,1996,11557
NA,Iowa,19,12 years,19178,1997,1997,11517
NA,Iowa,19,12 years,19178,1998,1998,11594
NA,Iowa,19,12 years,19178,1999,1999,11402
NA,Iowa,19,12 years,19178,2000,2000,10964
NA,Iowa,19,12 years,19178,2001,2001,10643
NA,Iowa,19,12 years,19178,2002,2002,10366
NA,Iowa,19,13 - 15 years,19179,1995,1995,10707
NA,Iowa,19,13 - 15 years,19179,1996,1996,10578
NA,Iowa,19,13 - 15 years,19179,1997,1997,10073
NA,Iowa,19,13 - 15 years,19179,1998,1998,10309
NA,Iowa,19,13 - 15 years,19179,1999,1999,10193
NA,Iowa,19,13 - 15 years,19179,2000,2000,11046
NA,Iowa,19,13 - 15 years,19179,2001,2001,10868
NA,Iowa,19,13 - 15 years,19179,2002,2002,10835
NA,Iowa,19,16 years and over,16+,1995,1995,9093
NA,Iowa,19,16 years and over,16+,1996,1996,9492
NA,Iowa,19,16 years and over,16+,1997,1997,9607
NA,Iowa,19,16 years and over,16+,1998,1998,9828
NA,Iowa,19,16 years and over,16+,1999,1999,10314
NA,Iowa,19,16 years and over,16+,2000,2000,10340
NA,Iowa,19,16 years and over,16+,2001,2001,10452
NA,Iowa,19,16 years and over,16+,2002,2002,10674
NA,Iowa,19,Not stated/Not on certificate,NR,1995,1995,600
NA,Iowa,19,Not stated/Not on certificate,NR,1996,1996,692
NA,Iowa,19,Not stated/Not on certificate,NR,1997,1997,555
NA,Iowa,19,Not stated/Not on certificate,NR,1998,1998,576
NA,Iowa,19,Not stated/Not on certificate,NR,1999,1999,568
NA,Iowa,19,Not stated/Not on certificate,NR,2000,2000,380
NA,Iowa,19,Not stated/Not on certificate,NR,2001,2001,98
NA,Iowa,19,Not stated/Not on certificate,NR,2002,2002,70
NA,Kansas,20,0 -  8 years,19176,1995,1995,1302
NA,Kansas,20,0 -  8 years,19176,1996,1996,1377
NA,Kansas,20,0 -  8 years,19176,1997,1997,1397
NA,Kansas,20,0 -  8 years,19176,1998,1998,1417
NA,Kansas,20,0 -  8 years,19176,1999,1999,1475
NA,Kansas,20,0 -  8 years,19176,2000,2000,1571
NA,Kansas,20,0 -  8 years,19176,2001,2001,1553
NA,Kansas,20,0 -  8 years,19176,2002,2002,1676
NA,Kansas,20,9 - 11 years,19177,1995,1995,5157
NA,Kansas,20,9 - 11 years,19177,1996,1996,5243
NA,Kansas,20,9 - 11 years,19177,1997,1997,5349
NA,Kansas,20,9 - 11 years,19177,1998,1998,5521
NA,Kansas,20,9 - 11 years,19177,1999,1999,5756
NA,Kansas,20,9 - 11 years,19177,2000,2000,5779
NA,Kansas,20,9 - 11 years,19177,2001,2001,5692
NA,Kansas,20,9 - 11 years,19177,2002,2002,5653
NA,Kansas,20,12 years,19178,1995,1995,11651
NA,Kansas,20,12 years,19178,1996,1996,11115
NA,Kansas,20,12 years,19178,1997,1997,11211
NA,Kansas,20,12 years,19178,1998,1998,11506
NA,Kansas,20,12 years,19178,1999,1999,11492
NA,Kansas,20,12 years,19178,2000,2000,11598
NA,Kansas,20,12 years,19178,2001,2001,11378
NA,Kansas,20,12 years,19178,2002,2002,11362
NA,Kansas,20,13 - 15 years,19179,1995,1995,9393
NA,Kansas,20,13 - 15 years,19179,1996,1996,9295
NA,Kansas,20,13 - 15 years,19179,1997,1997,9406
NA,Kansas,20,13 - 15 years,19179,1998,1998,9418
NA,Kansas,20,13 - 15 years,19179,1999,1999,9445
NA,Kansas,20,13 - 15 years,19179,2000,2000,9721
NA,Kansas,20,13 - 15 years,19179,2001,2001,9230
NA,Kansas,20,13 - 15 years,19179,2002,2002,9371
NA,Kansas,20,16 years and over,16+,1995,1995,9606
NA,Kansas,20,16 years and over,16+,1996,1996,9514
NA,Kansas,20,16 years and over,16+,1997,1997,9810
NA,Kansas,20,16 years and over,16+,1998,1998,10414
NA,Kansas,20,16 years and over,16+,1999,1999,10493
NA,Kansas,20,16 years and over,16+,2000,2000,10847
NA,Kansas,20,16 years and over,16+,2001,2001,10864
NA,Kansas,20,16 years and over,16+,2002,2002,11232
NA,Kansas,20,Not stated/Not on certificate,NR,1995,1995,92
NA,Kansas,20,Not stated/Not on certificate,NR,1996,1996,107
NA,Kansas,20,Not stated/Not on certificate,NR,1997,1997,116
NA,Kansas,20,Not stated/Not on certificate,NR,1998,1998,146
NA,Kansas,20,Not stated/Not on certificate,NR,1999,1999,121
NA,Kansas,20,Not stated/Not on certificate,NR,2000,2000,150
NA,Kansas,20,Not stated/Not on certificate,NR,2001,2001,152
NA,Kansas,20,Not stated/Not on certificate,NR,2002,2002,118
NA,Kentucky,21,0 -  8 years,19176,1995,1995,2080
NA,Kentucky,21,0 -  8 years,19176,1996,1996,2063
NA,Kentucky,21,0 -  8 years,19176,1997,1997,2016
NA,Kentucky,21,0 -  8 years,19176,1998,1998,2022
NA,Kentucky,21,0 -  8 years,19176,1999,1999,2005
NA,Kentucky,21,0 -  8 years,19176,2000,2000,1925
NA,Kentucky,21,0 -  8 years,19176,2001,2001,2017
NA,Kentucky,21,0 -  8 years,19176,2002,2002,1938
NA,Kentucky,21,9 - 11 years,19177,1995,1995,10037
NA,Kentucky,21,9 - 11 years,19177,1996,1996,9981
NA,Kentucky,21,9 - 11 years,19177,1997,1997,9989
NA,Kentucky,21,9 - 11 years,19177,1998,1998,9920
NA,Kentucky,21,9 - 11 years,19177,1999,1999,9791
NA,Kentucky,21,9 - 11 years,19177,2000,2000,10055
NA,Kentucky,21,9 - 11 years,19177,2001,2001,9485
NA,Kentucky,21,9 - 11 years,19177,2002,2002,9477
NA,Kentucky,21,12 years,19178,1995,1995,20244
NA,Kentucky,21,12 years,19178,1996,1996,19881
NA,Kentucky,21,12 years,19178,1997,1997,19957
NA,Kentucky,21,12 years,19178,1998,1998,20269
NA,Kentucky,21,12 years,19178,1999,1999,19875
NA,Kentucky,21,12 years,19178,2000,2000,20273
NA,Kentucky,21,12 years,19178,2001,2001,19884
NA,Kentucky,21,12 years,19178,2002,2002,19564
NA,Kentucky,21,13 - 15 years,19179,1995,1995,10941
NA,Kentucky,21,13 - 15 years,19179,1996,1996,11225
NA,Kentucky,21,13 - 15 years,19179,1997,1997,11376
NA,Kentucky,21,13 - 15 years,19179,1998,1998,11718
NA,Kentucky,21,13 - 15 years,19179,1999,1999,11938
NA,Kentucky,21,13 - 15 years,19179,2000,2000,12350
NA,Kentucky,21,13 - 15 years,19179,2001,2001,11886
NA,Kentucky,21,13 - 15 years,19179,2002,2002,11736
NA,Kentucky,21,16 years and over,16+,1995,1995,8966
NA,Kentucky,21,16 years and over,16+,1996,1996,9408
NA,Kentucky,21,16 years and over,16+,1997,1997,9767
NA,Kentucky,21,16 years and over,16+,1998,1998,10277
NA,Kentucky,21,16 years and over,16+,1999,1999,10675
NA,Kentucky,21,16 years and over,16+,2000,2000,11259
NA,Kentucky,21,16 years and over,16+,2001,2001,11216
NA,Kentucky,21,16 years and over,16+,2002,2002,11370
NA,Kentucky,21,Not stated/Not on certificate,NR,1995,1995,109
NA,Kentucky,21,Not stated/Not on certificate,NR,1996,1996,148
NA,Kentucky,21,Not stated/Not on certificate,NR,1997,1997,98
NA,Kentucky,21,Not stated/Not on certificate,NR,1998,1998,123
NA,Kentucky,21,Not stated/Not on certificate,NR,1999,1999,119
NA,Kentucky,21,Not stated/Not on certificate,NR,2000,2000,167
NA,Kentucky,21,Not stated/Not on certificate,NR,2001,2001,170
NA,Kentucky,21,Not stated/Not on certificate,NR,2002,2002,148
NA,Louisiana,22,0 -  8 years,19176,1995,1995,2921
NA,Louisiana,22,0 -  8 years,19176,1996,1996,2866
NA,Louisiana,22,0 -  8 years,19176,1997,1997,2581
NA,Louisiana,22,0 -  8 years,19176,1998,1998,2583
NA,Louisiana,22,0 -  8 years,19176,1999,1999,2473
NA,Louisiana,22,0 -  8 years,19176,2000,2000,2398
NA,Louisiana,22,0 -  8 years,19176,2001,2001,2208
NA,Louisiana,22,0 -  8 years,19176,2002,2002,2230
NA,Louisiana,22,9 - 11 years,19177,1995,1995,13686
